restaurant name,city,feature,review,sentiment
aizle,Edinburgh,food,"We loved the set menu , which the staff explains course by course -- so that each plate was a lovely surprise ! The food was so so good and so creative",1
aizle,Edinburgh,food,"Very good , service , quality of food and fair prices",1
aizle,Edinburgh,price,The food was superb - a 6 course tasting menu where the `` pre-starter '' was actually 3 separate little dishes ! The variety of flavours and quality of presentation was top quality and well worth the price,1
aizle,Edinburgh,price,"Very good , service , quality of food and fair prices",1
aizle,Edinburgh,experience,For a different experience for wonderful tastes and textures of food of seasonal Scottish food with a Japanese influence I highly recommend this tucked away restaurant on St Leonard is Street Edinburgh,1
aizle,Edinburgh,experience,"The matching wines were an experience in tastes that we would never have thought of and they were really great in complementing each dish , a rare thing ! A really fabulous dining evening",1
aizle,Edinburgh,experience,"Such nice staff , good vibe and most of all a truly wonderful dining experience",1
aizle,Edinburgh,experience,This was such a great experience,1
aizle,Edinburgh,vibe,"Such nice staff , good vibe and most of all a truly wonderful dining experience",1
aizle,Edinburgh,quality,As stated earlier I dont believe the quality of the cooking would leave you underwhelmed but some of the combinations could.I must say that it takes brave chefs to change it up as often as they do so have to be applauded for that .,1
aizle,Edinburgh,quality,The food was superb - a 6 course tasting menu where the `` pre-starter '' was actually 3 separate little dishes ! The variety of flavours and quality of presentation was top quality and well worth the price,1
aizle,Edinburgh,quality,"Very good , service , quality of food and fair prices",1
aizle,Edinburgh,staff,The atmosphere is laid back and the staff are lovely ... the amount of knowledge they have is amazing.Can ’ t wait to go back ! !,1
aizle,Edinburgh,staff,"The staff were knowledgable and very pleasant to chat with , service was very good without being intrusive",1
aizle,Edinburgh,staff,"Such nice staff , good vibe and most of all a truly wonderful dining experience",1
aizle,Edinburgh,staff,"We loved the set menu , which the staff explains course by course -- so that each plate was a lovely surprise ! The food was so so good and so creative",1
aizle,Edinburgh,staff,"Attentive , knowledgeable , and engaging staff ... such a great night and hope to return one day !",1
sonder,Edinburgh,atmosphere,A lovely place to enjoy good food in a very relaxed atmosphere,1
sonder,Edinburgh,atmosphere,"Staff are friendly , helpful and knowledgeable and the atmosphere very relaxed",1
sonder,Edinburgh,atmosphere,"Sonder is by far the best restaurant that I ’ ve eaten in , probably ever ! The food , the service , the atmosphere is all top notch",1
sonder,Edinburgh,service,Everyone one of them were just superb but if pushed I would say the Short Rib Beef and the Pheasant were the two best dishes.Nice wine and top notch service made this a great meal overall,1
sonder,Edinburgh,service,"My husband & I ate here last week & we were blown away by every single bite ! The restaurant itself is so trendy , the staff & service were impeccable & the food was to die for ! The sharing plates theme is such a great concept & with such unusual flavours , we tried plenty ! The Cod was exceptional ! & my husband adored the mushroom & confit egg",1
sonder,Edinburgh,service,"Sonder is by far the best restaurant that I ’ ve eaten in , probably ever ! The food , the service , the atmosphere is all top notch",1
sonder,Edinburgh,restaurant,"My son spent an hour and a half in this relatively new restaurant and is totally converted to how simple well cooked food and with subtle flavours and textures can provide a 'brilliant ' experience ! We had three starters , three mains and a dessert each",1
sonder,Edinburgh,restaurant,"This is a wonderful restaurant in Edinburgh , a real treat ! I loved the menu design ie land , sea , garden very creative ! The starters we selected which was all 4/5 were divine especially the salt cod , just mouth wateringly good ! Our sons had the lamb dish which they devoured and my husband , daughter & I had other dishes which we shared",1
sonder,Edinburgh,restaurant,"My husband & I ate here last week & we were blown away by every single bite ! The restaurant itself is so trendy , the staff & service were impeccable & the food was to die for ! The sharing plates theme is such a great concept & with such unusual flavours , we tried plenty ! The Cod was exceptional ! & my husband adored the mushroom & confit egg",1
sonder,Edinburgh,restaurant,"Sonder is by far the best restaurant that I ’ ve eaten in , probably ever ! The food , the service , the atmosphere is all top notch",1
sonder,Edinburgh,food,A lovely place to enjoy good food in a very relaxed atmosphere,1
sonder,Edinburgh,food,"My son spent an hour and a half in this relatively new restaurant and is totally converted to how simple well cooked food and with subtle flavours and textures can provide a 'brilliant ' experience ! We had three starters , three mains and a dessert each",1
sonder,Edinburgh,food,"We popped in here on Friday on way to see Braebach ( definitely recommend ! ) - and would like to say the food was amazing , BUT the helpings were a joke- , so small .They suggest sharing plates getting a couple of mains each , so as we tend to not eat large portions we ordered a starter , and 3 mains- my husband thought he might have been full enough if he had eaten the whole menu ... .Seriously though we ordered scallops ( to share remember ) - beautiful dish but only 1 and 1/2 queen scallops between the two of us , and for £ 13 ... ..Mackerel- half a fillet cut in 2 thin strips ...",-1
sonder,Edinburgh,food,and the only carbohydrates we could find was the focaccia we had for a starter.The dishes were tiny but had lovely sauces and nothing except fingers to mop up the beautiful juices ... ..I really have no idea why others haven ’ t commented on the portion sizes ... Very sad cause as I said the food did taste good.Only go here if you aren ’ t hungry ... ... .,-1
sonder,Edinburgh,food,"My husband & I ate here last week & we were blown away by every single bite ! The restaurant itself is so trendy , the staff & service were impeccable & the food was to die for ! The sharing plates theme is such a great concept & with such unusual flavours , we tried plenty ! The Cod was exceptional ! & my husband adored the mushroom & confit egg",1
sonder,Edinburgh,food,The food is amazing,1
sonder,Edinburgh,food,"Sonder is by far the best restaurant that I ’ ve eaten in , probably ever ! The food , the service , the atmosphere is all top notch",1
sonder,Edinburgh,food,The food at Sonder is first and foremost delicious,1
sonder,Edinburgh,menu,"This is a wonderful restaurant in Edinburgh , a real treat ! I loved the menu design ie land , sea , garden very creative ! The starters we selected which was all 4/5 were divine especially the salt cod , just mouth wateringly good ! Our sons had the lamb dish which they devoured and my husband , daughter & I had other dishes which we shared",1
sonder,Edinburgh,menu,"We popped in here on Friday on way to see Braebach ( definitely recommend ! ) - and would like to say the food was amazing , BUT the helpings were a joke- , so small .They suggest sharing plates getting a couple of mains each , so as we tend to not eat large portions we ordered a starter , and 3 mains- my husband thought he might have been full enough if he had eaten the whole menu ... .Seriously though we ordered scallops ( to share remember ) - beautiful dish but only 1 and 1/2 queen scallops between the two of us , and for £ 13 ... ..Mackerel- half a fillet cut in 2 thin strips ...",-1
